"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"
2917	12789.44045	"grass"	"grass"	"grass"	"grass"	631262.265	7078540.95	"81231"
2918	5292.558651	"grass"	"grass"	"grass"	"grass"	630761.4375	7078657.974	"81236"
2919	15776.4747	"grass"	"grass"	"grass"	"grass"	630875.215	7078837.292	"81238"
2920	2577.70565	"grass"	"grass"	"grass"	"grass"	630753.6637	7078875.78	"81241"
2921	23946.04815	"grass"	"grass"	"grass"	"grass"	630200.465	7078779.611	"81243"
2922	43382.52645	"grass"	"grass"	"grass"	"grass"	630917.39	7078336.671	"81244"
2923	170029.2486	"grass"	"grass"	"grass"	"grass"	630718.1575	7078199.833	"81245"
2924	7204.12135	"grass"	"grass"	"grass"	"grass"	629721.93	7077462.758	"81250"
2925	1647.2951	"grass"	"grass"	"grass"	"grass"	629843.9717	7077337.058	"81251"
2926	9701.8794	"grass"	"grass"	"grass"	"grass"	629840.7725	7077221.513	"81254"
2927	117810.9782	"grass"	"grass"	"grass"	"grass"	629621.2975	7077278.032	"81255"
2928	3023.89535	"grass"	"grass"	"grass"	"grass"	629530.125	7077187.064	"81256"
2929	11333.62085	"grass"	"grass"	"grass"	"grass"	629465.53	7077054.431	"81258"
2930	15470.39495	"grass"	"grass"	"grass"	"grass"	629889.835	7076735.901	"81265"
2931	2676.08845	"grass"	"grass"	"grass"	"grass"	630140.7575	7076572.311	"81266"
2932	17636.44045	"grass"	"grass"	"grass"	"grass"	630289.2975	7076587.183	"81271"
2933	4313.7668	"grass"	"grass"	"grass"	"grass"	630149.172	7076826.788	"81273"
2934	3455.3231	"grass"	"grass"	"grass"	"grass"	629899.665	7076828.598	"81275"
2935	8270.0154	"grass"	"grass"	"grass"	"grass"	629803.9809	7076905.692	"81276"
2936	5950.1747	"grass"	"grass"	"grass"	"grass"	630059.26	7076906.018	"81279"
2937	9284.2873	"grass"	"grass"	"grass"	"grass"	629907.8075	7076889.098	"81280"
2938	9811.22575	"grass"	"grass"	"grass"	"grass"	629697.135	7077107.019	"81283"
2939	5224.9001	"grass"	"grass"	"grass"	"grass"	629814.14	7077300.968	"81284"
2940	222409.5002	"grass"	"grass"	"grass"	"grass"	632550.8875	7077424.714	"81286"
2941	6362.00865	"grass"	"grass"	"grass"	"grass"	631971.2175	7077172.433	"81287"
2942	24720.23085	"grass"	"grass"	"grass"	"grass"	631815.575	7077251.346	"81288"
2943	127335.0261	"grass"	"grass"	"grass"	"grass"	630823.69	7078454.798	"81289"
2944	27608.40825	"grass"	"grass"	"grass"	"grass"	632529.93	7077586.534	"81302"
2945	72417.37165	"grass"	"grass"	"grass"	"grass"	632257.2925	7076798.911	"81306"
2946	2868.8665	"grass"	"grass"	"grass"	"grass"	631677.214	7078893.025	"81308"
2947	3062.92105	"grass"	"grass"	"grass"	"grass"	630780.385	7078923.845	"81309"
2948	17866.0687	"grass"	"grass"	"grass"	"grass"	630405.0275	7078921.942	"81313"
2949	1691.6175	"grass"	"grass"	"grass"	"grass"	630286.465	7076497.631	"81554"
2950	43524.1844	"plough"	"plough"	"grain"	"grain"	631358.81	7076032.763	"81579"
2951	5030.23425	"grass"	"grass"	"grass"	"grass"	630403.525	7076238.311	"81588"
2952	6473.35785	"grass"	"grass"	"grass"	"grass"	630178.6275	7075749.477	"81592"
2953	30873.80875	"grass"	"plough"	"grain"	"grain"	631732.14	7075737.693	"81600"
2954	8945.15	"grass"	"grass"	"grass"	"grass"	631152.2516	7076425.332	"81605"
2955	165446.3253	"grass"	"plough"	"grain"	"grain"	630716.8694	7076038.579	"81611"
2956	21242.83125	"grass"	"grass"	"grass"	"grass"	630578.29	7076309.467	"81616"
2957	53738.2501	"grass"	"grass"	"grass"	"grass"	630476.7449	7076069.365	"81619"
2958	84561.604	"grass"	"grass"	"grass"	"grass"	630061.005	7074629.333	"81622"
2959	3797.82415	"grass"	"grass"	"grass"	"grass"	631564.309	7076458.239	"81656"
2960	121244.6301	"grass"	"grass"	"grass"	"grass"	631510.8166	7075605.465	"81671"
2961	177558.5007	"plough"	"plough"	"grain"	"grain"	630400.81	7074915.017	"81704"
2962	139030.8735	"plough"	"plough"	"grain"	"grain"	630083.24	7075053.482	"81713"
2963	7127.60945	"grass"	"grass"	"grass"	"grass"	630016.065	7076332.913	"81719"
2964	4312.64665	"grass"	"grass"	"grass"	"grass"	629950.7675	7076077.689	"81721"
2965	2914.4556	"stubble"	"stubble"	"grain"	"grain"	629555.99	7076135.357	"81733"
2966	64795.0521	"grass"	"grass"	"grain"	"grain"	630506.6175	7075870.153	"81736"
2967	10782.9879	"grass"	"grass"	"grass"	"grass"	631439.044	7076492.26	"81739"
2968	5549.1986	"grass"	"grass"	"grass"	"grass"	631255.005	7076532.818	"81750"
2969	79477.91425	"grass"	"grass"	"grass"	"grass"	631252.695	7076138.924	"81753"
2970	20798.44515	"grass"	"grass"	"grass"	"grass"	633495.2	7075813.637	"81758"
2971	746.56525	"grass"	"grass"	"grass"	"grass"	631272.2595	7082327.384	"82043"
2972	1735.32335	"grass"	"plough"	"plough"	"grain"	630329.5344	7082237.464	"82047"
2973	1009.5506	"grass"	"grass"	"grass"	"grass"	630239.4693	7083412.535	"82052"
2974	2296.8098	"grass"	"grass"	"grass"	"grass"	631988.9875	7082590.656	"82081"
2975	3105.60795	"grass"	"grass"	"grass"	"grass"	630289.19	7082908.533	"82104"
2976	15577.921	"grass"	"grass"	"grass"	"grass"	630378.8218	7083207	"82108"
2977	4073.2037	"grass"	"grass"	"grass"	"grass"	632220.5877	7082781.677	"82114"
2978	4462.99635	"grass"	"grass"	"grass"	"grass"	630888.9919	7082873.016	"82119"
2979	3883.4328	"grass"	"grass"	"grass"	"grass"	630030.4625	7082172.896	"82124"
2980	4391.295	"grass"	"grass"	"grass"	"grass"	631239.075	7082429.698	"82132"
2981	4386.6826	"plough"	"plough"	"grain"	"plough"	630007.8052	7083426.977	"82133"
2982	5732.23795	"grass"	"grass"	"grass"	"grass"	632124.3329	7081884.664	"82134"
2983	26054.87335	"grass"	"grass"	"grass"	"grass"	632520.235	7081983.174	"82135"
2984	5054.61625	"grass"	"grass"	"grass"	"grass"	631316.2875	7082030.39	"82140"
2985	6641.8804	"grass"	"grass"	"grass"	"grass"	629757.125	7083349.744	"82144"
2986	6124.6891	"grass"	"grass"	"grass"	"grass"	630244.3625	7082687.266	"82148"
2987	6993.25945	"grass"	"grass"	"grass"	"grass"	629649.6267	7082352.368	"82149"
2988	5772.32495	"grass"	"grass"	"grass"	"grass"	630270.2657	7082345.436	"82150"
2989	6747.99135	"grass"	"grass"	"grass"	"grass"	631114.6636	7082436.337	"82158"
2990	9530.3024	"grass"	"grass"	"grass"	"grass"	630517.04	7082250.571	"82161"
2991	7559.0658	"grass"	"grass"	"grass"	"grass"	629866.0736	7083048.685	"82163"
2992	8155.6096	"grass"	"grass"	"grass"	"grass"	631183.4624	7081855.389	"82167"
2993	10704.26845	"grass"	"grass"	"grass"	"grass"	630477.3543	7082697.663	"82169"
2994	8810.68965	"grass"	"grass"	"grass"	"grass"	629778.7422	7081482.539	"82173"
2995	12372.37005	"plough"	"plough"	"grain"	"plough"	630197.1775	7083474.852	"82175"
2996	8837.33365	"grass"	"grass"	"grass"	"grass"	629831.3475	7081829.532	"82176"
2997	10067.6402	"grass"	"grass"	"grass"	"grass"	630692.91	7082198.822	"82180"
2998	10700.6434	"grass"	"grass"	"grass"	"grain"	629984.1304	7081587.455	"82181"
2999	22430.50445	"grass"	"grass"	"grass"	"grass"	632169.345	7081852.558	"82184"
3000	14094.62045	"grass"	"grass"	"grass"	"grass"	629754.9825	7081402.178	"82188"
3001	17883.43725	"plough"	"plough"	"plough"	"grain"	630026.7949	7083308.32	"82190"
3002	16407.60835	"plough"	"plough"	"plough"	"plough"	630464.755	7081850.644	"82192"
3003	17649.6506	"grass"	"grass"	"grass"	"grass"	629858.4825	7082174.707	"82193"
3004	4819.0299	"grass"	"grass"	"grass"	"grass"	630422.4456	7082712.394	"82197"
3005	20100.3794	"grass"	"grass"	"grass"	"grass"	630144.8103	7082259.353	"82198"
3006	19558.35075	"grass"	"grass"	"grass"	"grass"	630685.445	7082267.021	"82202"
3007	24616.7395	"grass"	"grass"	"grass"	"grass"	630123.235	7082106.734	"82203"
3008	27350.99695	"grass"	"grass"	"plough"	"grain"	629784.115	7082246.044	"82206"
3009	25224.92305	"grass"	"grass"	"grass"	"grass"	630276.0076	7081663.385	"82207"
3010	52312.482	"stubble"	"stubble"	"stubble"	"plough"	630043.8839	7081321.031	"82208"
3011	38184.30255	"grass"	"plough"	"plough"	"plough"	630481.3799	7082155.686	"82211"
3012	90010.00365	"grass"	"grass"	"grass"	"grass"	630675.1431	7082595.95	"82215"
3013	129932.193	"plough"	"plough"	"grain"	"grain"	629924.9699	7082437.165	"82216"
3014	59103.47945	"grass"	"grass"	"grass"	"grass"	629729.2604	7081750.526	"82217"
3015	17534.0641	"grass"	"grass"	"grass"	"grass"	632180.13	7082865.034	"82220"
3016	1614.08475	"grass"	"grass"	"grass"	"grass"	632259.5751	7082883.144	"82221"
3017	22661.2181	"grass"	"grass"	"grass"	"grass"	631902.0618	7082438.221	"82228"
3018	18462.4683	"grass"	"grass"	"grass"	"grass"	631717.1027	7082346.69	"82230"
3019	52008.5012	"grass"	"grass"	"grass"	"grass"	632404.6226	7081838.032	"82243"
3020	16697.43605	"grass"	"grass"	"grass"	"grass"	631839.835	7082549.054	"82248"
3021	3760.1676	"grass"	"grass"	"grass"	"grass"	631288.9266	7082572.79	"82259"
3022	8594.85065	"grass"	"grass"	"grass"	"grass"	631463.679	7082456.567	"82260"
3023	11332.0457	"grass"	"grass"	"grass"	"grass"	631290.63	7082391.753	"82261"
3024	37317.0369	"grass"	"grass"	"plough"	"plough"	631489.79	7082307.655	"82262"
3025	3687.61735	"grass"	"grass"	"grass"	"grass"	631425.2481	7082179.647	"82263"
3026	3340.7404	"grass"	"grass"	"grass"	"grass"	631592.2975	7082246.75	"82265"
3027	7455.55365	"grass"	"grass"	"grass"	"grass"	631264.48	7081862.964	"82270"
3028	13056.1218	"grass"	"grass"	"grass"	"grass"	631258.045	7081797.314	"82272"
3029	6978.4049	"grass"	"grass"	"grass"	"grass"	631150.7364	7081473.868	"82275"
3030	8131.89485	"grass"	"grass"	"grass"	"grass"	631094.6525	7082070.194	"82279"
3031	10806.4624	"stubble"	"plough"	"grass"	"grass"	631189.97	7082055.479	"82283"
3032	79295.10595	"grass"	"grass"	"grass"	"grass"	631402.7775	7081876.328	"82285"
3033	11500.8093	"grass"	"grass"	"grass"	"grass"	631117.6578	7082224.615	"82287"
3034	2625.3625	"grass"	"grass"	"grass"	"grass"	630973.3275	7082225.787	"82288"
3035	16139.46055	"grass"	"grass"	"grass"	"grass"	631162.48	7082564.55	"82291"
3036	5973.6925	"grass"	"grass"	"grass"	"grass"	630846.779	7082895.926	"82305"
3037	4877.51155	"grass"	"grass"	"grass"	"grass"	630594.5475	7082914.351	"82307"
3038	11576.1571	"grass"	"grass"	"grass"	"grass"	630865.4525	7082986.673	"82312"
3039	37873.9404	"grass"	"grass"	"grass"	"grass"	630593.7385	7082750.458	"82313"
3040	5394.11375	"grass"	"grass"	"grass"	"grass"	630848.6874	7082567.995	"82314"
3041	87437.45905	"grass"	"grass"	"grass"	"grass"	630976.1619	7082321.548	"82317"
3042	9128.6585	"grass"	"grass"	"grass"	"grass"	630751.2375	7082077.524	"82320"
3043	583.24535	"grass"	"grass"	"grass"	"grass"	630806.46	7082045.751	"82321"
3044	4497.6983	"grass"	"grass"	"grass"	"grass"	630708.0475	7081938.431	"82322"
3045	20695.10555	"grass"	"grass"	"grass"	"grass"	630809.0762	7081893.155	"82325"
3046	12152.6375	"plough"	"plough"	"plough"	"plough"	630991	7081545.149	"82326"
3047	51021.14745	"plough"	"plough"	"plough"	"grain"	630471.8675	7081746.357	"82331"
3048	84097.51095	"grass"	"grass"	"grass"	"grass"	630251.3952	7081803.976	"82332"
3049	70937.5327	"grass"	"grass"	"grass"	"grass"	630266.18	7083156.373	"82333"
3050	4345.02055	"plough"	"plough"	"plough"	"plough"	630202.5266	7083534.425	"82336"
3051	6142.2454	"grass"	"grass"	"grass"	"grass"	630475.8241	7083193.975	"82337"
3052	34465.43215	"plough"	"plough"	"grain"	"grain"	630128.96	7083610.178	"82343"
3053	8115.93785	"grass"	"grass"	"grass"	"grass"	629932.21	7082957.218	"82344"
3054	5367.27975	"grass"	"grass"	"grass"	"grass"	629860.1875	7082662.261	"82346"
3055	8501.7555	"grass"	"grass"	"grass"	"grass"	630527.9	7083013.407	"82351"
3056	18195.894	"grass"	"grass"	"grass"	"grass"	630189.425	7083022.005	"82354"
3057	30031.3116	"plough"	"plough"	"plough"	"grain"	629903.38	7083314.096	"82355"
3058	14533.82065	"grass"	"grass"	"grass"	"grass"	632441.885	7082730.125	"82361"
3059	9569.311	"grass"	"grass"	"grass"	"grass"	632965.3846	7082994.676	"82385"
3060	1176.2616	"grass"	"grass"	"grass"	"grass"	632838.2576	7082949.562	"82417"
3061	984.3357	"grass"	"grass"	"grass"	"grass"	632950.6575	7082585.699	"82428"
3062	2463.8382	"grass"	"grass"	"grass"	"grass"	632801.4663	7082818.948	"82434"
3063	3212.8628	"grass"	"grass"	"grass"	"grass"	632991.825	7082585.353	"82443"
3064	2902.19495	"grass"	"grass"	"grass"	"grass"	633002.6075	7081837.73	"82449"
3065	3674.1788	"grass"	"grass"	"grass"	"grass"	633022.0093	7082265.664	"82463"
3066	3375.17125	"grass"	"grass"	"grass"	"grass"	632873.4239	7082322.073	"82472"
3067	4422.9038	"grass"	"grass"	"grass"	"grass"	632805.235	7082877.729	"82482"
3068	5029.23195	"grass"	"grass"	"grass"	"grass"	632805.82	7082362.875	"82491"
3069	6399.22785	"grass"	"grass"	"grass"	"grass"	632930.63	7082326.46	"82507"
3070	8038.5006	"grass"	"grass"	"grass"	"grass"	632971.025	7082353.447	"82524"
3071	11422.81205	"grass"	"grass"	"grass"	"grass"	632767.7179	7081946.175	"82550"
3072	16164.2444	"grass"	"grass"	"grass"	"grass"	632755.18	7082122.422	"82552"
3073	131712.2029	"grass"	"grass"	"grass"	"grass"	632917.94	7082477.586	"82609"
3074	63668.8924	"grass"	"grass"	"grass"	"grass"	633031.1505	7082039.97	"82611"
3075	915.0408	"grass"	"grass"	"grass"	"grass"	632112.991	7079748.29	"82655"
3076	1626.2832	"grass"	"grass"	"grass"	"grass"	631983.4325	7079794.573	"82659"
3077	1939.55365	"grass"	"grass"	"plough"	"plough"	630146.2661	7079991.235	"82663"
3078	1920.0925	"grass"	"grass"	"grass"	"grass"	631874.1147	7079720.97	"82664"
3079	3566.1004	"plough"	"plough"	"plough"	"grain"	629540.245	7080238.508	"82672"
3080	2964.50825	"grass"	"grass"	"grass"	"grass"	631889.3266	7079668.102	"82675"
3081	3753.9136	"grass"	"grass"	"grass"	"grass"	631188.6616	7079552.654	"82681"
3082	7043.6554	"grass"	"grass"	"grass"	"grass"	631857.8925	7079937.599	"82685"
3083	4779.9853	"grass"	"grass"	"grass"	"grass"	630873.07	7081021.713	"82692"
3084	6267.5655	"grass"	"grass"	"grass"	"grass"	629927.01	7080703.025	"82697"
3085	6677.1036	"grass"	"grass"	"grass"	"grass"	631015.7144	7079956.078	"82707"
3086	7572.96445	"grass"	"grass"	"grass"	"grass"	629923.96	7080761.77	"82709"
3087	10345.90325	"grass"	"grass"	"grass"	"grass"	631899.0275	7079231.74	"82714"
3088	18362.845	"grass"	"grass"	"grass"	"grass"	630467.985	7079030.973	"82723"
3089	21463.45235	"stubble"	"stubble"	"stubble"	"grass"	630107.4125	7080776.846	"82724"
3090	26069.33305	"stubble"	"stubble"	"grass"	"grass"	629977.535	7080846.254	"82729"
3091	32923.3898	"grass"	"grass"	"grass"	"grass"	629719.555	7080260.53	"82731"
3092	6653.44255	"grass"	"grass"	"grass"	"grass"	631957.4975	7079760.634	"82752"
3093	33871.6705	"grass"	"grass"	"grass"	"grass"	632145.4492	7079596.522	"82753"
3094	19392.40355	"grass"	"grass"	"grass"	"grass"	631989.445	7079441.567	"82755"
3095	12321.76075	"grass"	"grass"	"grass"	"grass"	631740.2394	7079412.809	"82763"
3096	6175.08705	"grass"	"grass"	"grass"	"grass"	631937.545	7079828.197	"82765"
3097	8453.3585	"grass"	"grass"	"grass"	"grass"	631678.295	7080035.705	"82767"
3098	3669.49885	"grass"	"grass"	"grass"	"grass"	631848.5475	7080143.957	"82769"
3099	33569.3254	"grass"	"grass"	"grass"	"grass"	631800.7675	7080064.487	"82770"
3100	10534.68735	"grass"	"grass"	"grass"	"grass"	631710.808	7080559.223	"82772"
3101	37091.44865	"grass"	"grass"	"grass"	"grass"	631737.405	7080728.2	"82775"
3102	8926.454	"stubble"	"plough"	"plough"	"plough"	631710.243	7080972.84	"82777"
3103	7667.64625	"grass"	"grass"	"grass"	"grass"	631649.1942	7079923.144	"82784"
3104	4616.0963	"grass"	"grass"	"grass"	"grass"	631616.5225	7080024.568	"82785"
3105	20257.1727	"grass"	"grass"	"grass"	"grass"	631501.6904	7080040.518	"82786"
3106	2299.6103	"grass"	"grass"	"grass"	"grass"	631563.1256	7079982.43	"82787"
3107	15079.276	"grass"	"grass"	"grass"	"grass"	631593.8158	7079677.987	"82790"
3108	12385.41875	"grass"	"grass"	"grass"	"grass"	631363.385	7079621.989	"82793"
3109	39979.5079	"stubble"	"stubble"	"stubble"	"stubble"	631186.945	7079427.764	"82797"
3110	33603.1439	"grass"	"grass"	"grass"	"grass"	631195.3843	7079965.604	"82801"
3111	2426.292	"grass"	"grass"	"grass"	"grass"	631107.6416	7080034.501	"82806"
3112	729.7899	"grass"	"grass"	"grass"	"grass"	631355.5815	7080726.71	"82810"
3113	6004.41815	"plough"	"plough"	"grain"	"grain"	631310.1687	7080616.766	"82811"
3114	4147.5804	"stubble"	"plough"	"grain"	"grain"	631201.5678	7081031.946	"82813"
3115	56074.02725	"grass"	"grass"	"grass"	"grass"	631088.9008	7081153.423	"82815"
3116	1734.7288	"grass"	"grass"	"grass"	"grass"	631240.1336	7081125.351	"82817"
3117	2516.9433	"grass"	"grass"	"grass"	"grass"	631242.9199	7081078.862	"82818"
3118	17909.9551	"grass"	"grass"	"grass"	"grass"	631082.0575	7080935.031	"82819"
3119	43058.39655	"grass"	"grass"	"grass"	"grass"	631237.66	7079750.723	"82820"
3120	13216.9194	"grass"	"grass"	"grass"	"grass"	630968.64	7079400.644	"82821"
3121	4465.233	"grass"	"grass"	"grass"	"grass"	630640.9604	7079002.549	"82823"
3122	26962.75305	"grass"	"grass"	"grass"	"grass"	630507.8892	7079195.961	"82824"
3123	16542.7744	"grass"	"grass"	"grass"	"grass"	630763.505	7079149.464	"82826"
3124	46944.42115	"grass"	"grass"	"grass"	"grass"	630766.38	7079320.942	"82827"
3125	3022.33695	"grass"	"grass"	"grass"	"grass"	630826.005	7079400.439	"82828"
3126	4765.0024	"grass"	"grass"	"grass"	"grass"	630733.9275	7079831.761	"82830"
3127	19976.8042	"stubble"	"stubble"	"stubble"	"grass"	630266.7625	7080613.195	"82831"
3128	8020.7566	"grass"	"grass"	"grass"	"grass"	630609.54	7080322.578	"82833"
3129	2460.9705	"grass"	"grass"	"grass"	"grass"	630507.86	7080070.498	"82835"
3130	4227.96605	"grass"	"grass"	"grass"	"grass"	630525.3975	7080187.203	"82836"
3131	15142.121	"grass"	"grass"	"grass"	"grass"	630598.6701	7079930.228	"82837"
3132	11886.469	"grass"	"grass"	"grass"	"grass"	630527.6022	7079901.085	"82838"
3133	94817.95535	"grass"	"grass"	"grass"	"grass"	630257.145	7079483.842	"82847"
3134	41076.3349	"grass"	"grass"	"grass"	"grass"	630610.215	7079396.291	"82850"
3135	28593.8796	"grass"	"grass"	"grass"	"grass"	630063.56	7079636.859	"82852"
3136	35361.879	"grass"	"grass"	"grass"	"grass"	629991.9294	7080015.148	"82853"
3137	22216.34745	"grass"	"grass"	"grass"	"grass"	630400.46	7079894.623	"82855"
3138	2676.99965	"grass"	"grass"	"grass"	"grass"	630213.1369	7079885.37	"82856"
3139	10582.62125	"grass"	"grass"	"grass"	"grass"	630042.27	7079546.371	"82867"
3140	2778.733	"grass"	"grass"	"grass"	"grass"	631393.9232	7079412.389	"82880"
3141	82949.6807	"grass"	"grass"	"grass"	"grass"	631713.3725	7079877.616	"82881"
3142	1806.944	"grass"	"grass"	"grass"	"grass"	629699.9275	7081260.493	"82886"
3143	81773.2009	"grass"	"grass"	"grass"	"grass"	631203.2065	7078954.936	"82899"
3144	3205.81055	"grass"	"grass"	"grass"	"grass"	631317.765	7080910.982	"82903"
3145	66121.46885	"grass"	"grass"	"grass"	"grass"	630028.92	7079818.194	"82905"
3146	1828.0437	"grass"	"grass"	"grass"	"grass"	629853.945	7079034.912	"82907"
3147	15615.6915	"grass"	"grass"	"grass"	"grass"	631023.3423	7079597.315	"82909"
3148	2067.9533	"grass"	"grass"	"grass"	"grass"	629348.22	7084247.662	"85292"
3149	23464.70415	"plough"	"plough"	"grain"	"grain"	629800.6033	7083802.786	"85309"
3150	4365.4409	"grass"	"grass"	"grass"	"grass"	629310.8008	7084836.611	"85396"
3151	2984.49535	"grass"	"grass"	"grass"	"grass"	629294.4894	7084762.333	"85398"
3152	1929.3116	"grass"	"grass"	"grass"	"grass"	629612.595	7084741.375	"85400"
3153	1764.03575	"grass"	"grass"	"grass"	"grass"	629501.3476	7084716.291	"85407"
3154	50044.0191	"grass"	"grass"	"grass"	"grass"	629423.46	7084538.887	"85418"
3155	2937.6872	"grass"	"grass"	"grass"	"grass"	629199.336	7084509.693	"85420"
3156	21635.0521	"grass"	"grass"	"grass"	"grass"	629310.195	7084496.664	"85422"
3157	7433.17065	"grass"	"grass"	"grass"	"grass"	629592.1975	7084510.522	"85423"
3158	22401.62255	"grass"	"grass"	"grass"	"grass"	629881.695	7084498.148	"85424"
3159	8737.3109	"grass"	"grass"	"grass"	"grass"	629675.3294	7084461.403	"85425"
3160	11550.70135	"grass"	"grass"	"grass"	"grass"	629794.6575	7084376.112	"85428"
3161	20914.73205	"grass"	"grass"	"grass"	"grass"	629347.74	7084363.975	"85430"
3162	12830.29885	"grass"	"grass"	"grass"	"grass"	629617.96	7084301.588	"85433"
3163	1949.6734	"grass"	"grass"	"grass"	"grass"	629742.0691	7084150.983	"85447"
3164	1034.85485	"grass"	"grass"	"grass"	"grass"	629879.3621	7084148.354	"85448"
3165	7322.4714	"stubble"	"plough"	"grain"	"grain"	629881.895	7083902.024	"85477"
3166	13901.62795	"plough"	"grain"	"grain"	"grain"	629692.0398	7083885.19	"85478"
3167	938.169	"grass"	"grass"	"grass"	"grass"	629352.9675	7084773.573	"85495"
3168	11620.5709	"grass"	"grass"	"grass"	"grass"	629501.16	7084288.155	"85506"
3169	21577.58335	"grass"	"grass"	"grass"	"grass"	629671.145	7084176.93	"85512"
3170	1306.8404	"grass"	"grass"	"grass"	"grass"	629551.5569	7084416.586	"85515"
3171	2021.5477	"grass"	"grass"	"grass"	"grass"	628812.3121	7085924.286	"85940"
3172	3239.91825	"stubble"	"stubble"	"stubble"	"stubble"	627955.8681	7085608.587	"85943"
3173	3911.49625	"stubble"	"stubble"	"plough"	"grain"	627783.6331	7085707.457	"85944"
3174	1006.7037	"stubble"	"stubble"	"plough"	"grain"	627840.9655	7084758.323	"85945"
3175	7811.4323	"other"	"grass"	"grass"	"grass"	626764.2225	7083920.927	"85948"
3176	2872.63195	"other"	"grass"	"grass"	"grass"	626698.4475	7083843.351	"85949"
3177	12206.2338	"stubble"	"stubble"	"stubble"	"grass"	628784.2075	7086053.986	"85950"
3178	13390.1549	"grass"	"grass"	"grass"	"grass"	628764.127	7085844.633	"85951"
3179	23793.36625	"stubble"	"plough"	"plough"	"grain"	627970.435	7085739.117	"85953"
3180	2044.04055	"grass"	"grass"	"grass"	"grass"	627923.61	7085674.633	"85957"
3181	38730.8765	"grass"	"grass"	"grass"	"grass"	628972.1575	7085625.113	"85962"
3182	5542.5479	"grass"	"grass"	"grass"	"grass"	628014.865	7085554.504	"85964"
3183	8513.23715	"grass"	"grass"	"plough"	"grain"	629008.66	7085468.704	"85967"
3184	2287.8992	"stubble"	"stubble"	"stubble"	"grain"	627939.2375	7085402.547	"85972"
3185	3877.7034	"grass"	"grass"	"plough"	"grain"	629080.4376	7085389.384	"85973"
3186	3214.79615	"stubble"	"stubble"	"grass"	"grass"	627962.1241	7085162.191	"85987"
3187	7302.00065	"stubble"	"stubble"	"grain"	"grain"	627605.1656	7085013.467	"85991"
3188	107124.718	"stubble"	"stubble"	"plough"	"grain"	627686.11	7084775.768	"85993"
3189	2501.9991	"grass"	"grass"	"grass"	"grass"	628877.14	7085846.032	"86019"
3190	9379.10305	"stubble"	"stubble"	"stubble"	"stubble"	627649.47	7084547.572	"86021"
3191	18626.8615	"stubble"	"stubble"	"stubble"	"grass"	628709.3875	7086081.851	"86026"
3192	13096.98705	"other"	"grass"	"grass"	"grass"	626755.9032	7083776.768	"86032"
3193	985.5979	"other"	"grass"	"grass"	"grass"	626632.5479	7083797.2	"86033"
3194	14146.6306	"other"	"grass"	"grass"	"grass"	626679.1975	7083729.438	"86034"
3195	3337.94595	"stubble"	"stubble"	"grass"	"grass"	627815.55	7085674.105	"86035"
3196	10321.3617	"grass"	"grass"	"grass"	"grass"	628577.8575	7086737.634	"86550"
3197	1216.49735	"grass"	"grass"	"grass"	"grass"	628532.7052	7086640.487	"86551"
3198	7204.17535	"grass"	"grass"	"grass"	"grass"	628915.4675	7086352.453	"86554"
3199	34966.13025	"grass"	"grass"	"grass"	"grass"	628673.8096	7086562.867	"86558"
3200	3350.36635	"grass"	"grass"	"grass"	"grass"	628602.0443	7086481.919	"86561"
3201	5037.80915	"plough"	"plough"	"grain"	"grain"	629674.59	7083765.845	"86580"
3202	25658.72195	"grass"	"grass"	"grass"	"grass"	627693.7825	7083521.8	"86582"
3203	7850.39475	"grass"	"grass"	"grass"	"grass"	629840	7079107.791	"86672"
3204	9727.55355	"grass"	"grass"	"grass"	"grass"	629928.2225	7079034.577	"86673"
3205	3326.1181	"grass"	"grass"	"grass"	"grass"	630341.695	7079199.21	"86682"
3206	4576.9613	"grass"	"grass"	"grass"	"grass"	630453.09	7079501.56	"86685"
3207	1692.01445	"grass"	"grass"	"grass"	"grass"	630316.7892	7079575.221	"86686"
3208	2165.12835	"grass"	"grass"	"grass"	"grass"	630129.4398	7079505.635	"86687"
3209	4411.91135	"grass"	"grass"	"grass"	"grass"	630131.71	7079545.026	"86688"
3210	4500.05355	"grass"	"grass"	"grass"	"grass"	630899.68	7079792.912	"86690"
3211	10352.78585	"grass"	"grass"	"grass"	"grass"	631093.95	7079328.493	"86691"
3212	1209.6714	"grass"	"grass"	"grass"	"grass"	631480.9125	7079503.156	"86694"
3213	8071.7052	"grass"	"grass"	"grass"	"grass"	630431.595	7080132.926	"86698"
3214	1864.3132	"grass"	"grass"	"grass"	"grass"	630652.2824	7080375.278	"86700"
3215	4489.3549	"stubble"	"stubble"	"stubble"	"grass"	630239.245	7080728.729	"86701"
3216	1543.4542	"stubble"	"plough"	"grain"	"grain"	631483.7246	7080712.807	"86704"
3217	2013.25855	"grass"	"grass"	"grass"	"grass"	631305.8167	7080822.109	"86707"
3218	1537.5695	"grass"	"grass"	"grass"	"grass"	630238.8663	7081594.019	"86716"
3219	2015.32315	"plough"	"plough"	"plough"	"grain"	630320.825	7082102.606	"86719"
3220	9383.3974	"grass"	"grass"	"grass"	"grass"	631058.8489	7082024.665	"86720"
3221	9212.56565	"grass"	"grass"	"grass"	"grass"	630437.6714	7082595.394	"86724"
