"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"	"initial1"	"initial2"	"initial3"	"initial4"
1692	3733.24315	"grass"	"grass"	"grain"	"grain"	610868.8325	7085183.771	"54479"	307222.101355612	0	277530.381683619	0
1693	5878.31395	"stubble"	"plough"	"grain"	"grain"	610186.42	7084984.828	"54481"	170011.974484617	0	299884.82863092	0
1694	18445.72205	"grass"	"plough"	"grain"	"grain"	612772.91	7085259.772	"54482"	1423718.33538361	0	1541475.98402302	0
1695	19065.2301	"grass"	"grass"	"grass"	"grain"	610551.04	7084868.465	"54510"	1487926.93924375	0	0	1280610.02453917
1696	1376.67235	"grass"	"grass"	"grass"	"grass"	610443.965	7085281.794	"54516"	108581.688922242	0	0	0
1697	1678.2098	"stubble"	"plough"	"grain"	"grain"	613154.7441	7085109.76	"54530"	466.195108436812	0	114462.771352541	0
1698	44530.0046	"grass"	"grass"	"grass"	"grass"	611010.9475	7085238.964	"54558"	3713285.17747516	0	0	0
1699	53270.3502	"stubble"	"plough"	"grain"	"grain"	616623.5625	7084940.245	"54564"	1789290.41972209	0	3309927.68598026	0
1700	15917.63625	"plough"	"plough"	"grain"	"grain"	616437.78	7084590.759	"54565"	0	0	1279912.88744739	0
1701	104165.6584	"grass"	"grass"	"grass"	"grass"	616734.945	7084202.478	"54566"	9098254.01379637	0	0	0
1702	4683.04845	"stubble"	"stubble"	"stubble"	"grass"	615731.2525	7083975.903	"54567"	32442.8163459009	0	0	401877.812165113
1703	14323.48275	"stubble"	"plough"	"grain"	"grain"	614604.1275	7084864.385	"54568"	59974.8207021318	0	1053910.88492002	0
1704	101365.3684	"plough"	"plough"	"grain"	"grain"	613566.81	7083725.143	"54577"	0	0	8218736.69520264	0
1705	10592.7624	"stubble"	"plough"	"grass"	"grass"	615724.395	7083684.997	"54578"	327134.898679411	0	801153.327797747	0
1706	17660.77215	"plough"	"plough"	"plough"	"plough"	616189.9775	7084402.737	"54579"	0	0	0	0
1707	10500.5574	"grass"	"grass"	"grass"	"grass"	609994.025	7092417.069	"54593"	799594.909392735	0	0	0
1708	4138.44215	"grass"	"grass"	"grass"	"grass"	611539.475	7092414.054	"54597"	340685.023567531	0	0	0
1709	15211.24255	"grass"	"grass"	"grass"	"grass"	611143.5025	7092437.59	"54599"	1392091.27781456	0	0	0
1710	3300.85205	"grass"	"grass"	"grass"	"grass"	611435.175	7092501.949	"54600"	281823.167327184	0	0	0
1711	4496.35745	"grass"	"grass"	"grass"	"grass"	611627.63	7092507.644	"54601"	397352.47113379	0	0	0
1712	12238.32115	"grass"	"grass"	"grass"	"grass"	611375.805	7092565.792	"54603"	917853.97920459	0	0	0
1713	5675.7212	"grass"	"grass"	"grass"	"grass"	611428.5847	7092414.437	"54604"	456564.539292043	0	0	0
1714	5776.1331	"grass"	"grass"	"grass"	"grass"	612943.585	7092645.739	"54609"	452687.907890648	0	0	0
1715	23408.63545	"grass"	"grass"	"grass"	"grass"	612515.1831	7091653.098	"54623"	2028567.15012549	0	0	0
1716	10250.9126	"grass"	"grass"	"grass"	"grass"	613030.0166	7092114.829	"54625"	821999.138847349	0	0	0
1717	6837.48	"grass"	"grass"	"grass"	"grass"	612970.415	7091631.872	"54626"	607562.83575791	0	0	0
1718	15134.43145	"grass"	"grass"	"grass"	"grass"	612875.505	7091606.334	"54627"	1195699.12297655	0	0	0
1719	12293.2716	"grass"	"grass"	"grass"	"grass"	613056.67	7091235.629	"54629"	1001888.23109104	0	0	0
1720	1485.8079	"grass"	"grass"	"grass"	"grass"	612698.5725	7091460.508	"54633"	117908.127308424	0	0	0
1721	3277.9183	"grass"	"grass"	"grass"	"grass"	612451.0835	7091975.029	"54635"	270249.484463844	0	0	0
1722	7994.81545	"grass"	"grass"	"grass"	"grass"	612132.5975	7091537.665	"54641"	606826.76138592	0	0	0
1723	1724.2203	"grass"	"grass"	"grass"	"grass"	611655.345	7091661.745	"54642"	154268.576613239	0	0	0
1724	2850.3305	"grass"	"grass"	"grass"	"grass"	611415.74	7091274.44	"54643"	215831.330511419	0	0	0
1725	18055.0717	"grass"	"grass"	"grass"	"grass"	612069.88	7091353.185	"54645"	1406279.28855034	0	0	0
1726	50536.0711	"grass"	"grass"	"grass"	"grass"	612366.4	7091021.554	"54646"	4138664.61724859	0	0	0
1727	6508.57415	"grass"	"grass"	"grass"	"grass"	611949.0775	7091190.931	"54650"	510591.740707287	0	0	0
1728	3976.1103	"grass"	"grass"	"grass"	"grass"	612004.1189	7091123.838	"54651"	318772.34356975	0	0	0
1729	9265.1728	"grass"	"grass"	"grass"	"grass"	611746.565	7091642.361	"54652"	729998.42456692	0	0	0
1730	27736.05755	"grass"	"grass"	"grass"	"grass"	611741.795	7091364.742	"54654"	2097384.3607838	0	0	0
1731	7933.65145	"grass"	"grass"	"grass"	"grass"	611374.75	7091005.04	"54655"	715110.989790324	0	0	0
1732	3471.25345	"grass"	"grass"	"grass"	"grass"	611096.4425	7090649.173	"54658"	307459.581739591	0	0	0
1733	5463.2193	"grass"	"grass"	"grass"	"grass"	611017.8825	7090589.285	"54659"	428016.400339205	0	0	0
1734	2373.7389	"grass"	"grass"	"grass"	"grass"	610371.9525	7090400.104	"54660"	197755.602578459	0	0	0
1735	3511.5581	"grass"	"grass"	"grass"	"grass"	610588.7125	7090562.525	"54661"	289303.096697079	0	0	0
1736	9795.4331	"grass"	"grass"	"grass"	"grass"	610694.04	7091028.289	"54662"	879216.488929224	0	0	0
1737	2391.0086	"grass"	"grass"	"grass"	"grass"	610702.9175	7091432.576	"54663"	188719.414522787	0	0	0
1738	4946.15625	"grass"	"grass"	"grass"	"grass"	610802.3275	7090799.326	"54664"	398910.676123283	0	0	0
1739	9433.72395	"grass"	"grass"	"grass"	"grass"	610911.54	7090633.043	"54665"	856112.290381734	0	0	0
1740	14080.00555	"grass"	"grass"	"grass"	"grass"	611229.2699	7091176.352	"54667"	1045832.24084837	0	0	0
1741	8289.7484	"grass"	"grass"	"grass"	"grass"	611644.065	7091169.248	"54668"	756275.271748632	0	0	0
1742	9256.36875	"grass"	"grass"	"grass"	"grass"	612718.9625	7090766.096	"54671"	691889.329308834	0	0	0
1743	2356.02535	"grass"	"grass"	"grass"	"grass"	611153.6754	7090790.458	"54676"	192266.898282253	0	0	0
1744	2663.89875	"grass"	"grass"	"grass"	"grass"	611173.7425	7090954.463	"54677"	226102.444432493	0	0	0
1745	4596.30415	"grass"	"grass"	"grass"	"grass"	611213.5425	7091291.736	"54678"	411436.265319907	0	0	0
1746	3400.1673	"grass"	"grass"	"grass"	"grass"	611210.32	7090528.057	"54684"	293612.673604829	0	0	0
1747	1699.7558	"grass"	"grass"	"grass"	"grass"	610919.05	7090695.314	"54686"	135485.816818187	0	0	0
1748	1988.4789	"grass"	"grass"	"grass"	"grass"	610676.23	7090931.599	"54687"	152026.626502911	0	0	0
1749	1570.1955	"grass"	"grass"	"grass"	"grass"	610230.3975	7090534.946	"54688"	116125.774615719	0	0	0
1750	2023.04735	"grass"	"grass"	"grass"	"grass"	610352.27	7090561.62	"54689"	164176.067083757	0	0	0
1751	885.90815	"grass"	"grass"	"grass"	"grass"	611158.3365	7090615.37	"54694"	76934.8252368585	0	0	0
1752	12031.13245	"grass"	"grass"	"grass"	"grass"	612133.975	7091240.292	"54695"	988007.433339865	0	0	0
1753	1347.74465	"grass"	"grass"	"grass"	"grass"	611186.0575	7092537.294	"54696"	106973.784957008	0	0	0
1754	22737.7231	"grass"	"grass"	"grass"	"grass"	611344.375	7092703.029	"54708"	2056899.01348247	0	0	0
1755	17323.0897	"grass"	"grass"	"grass"	"grass"	611354.6925	7092224.171	"54709"	1424194.45460597	0	0	0
1756	10451.87	"grass"	"grass"	"grass"	"grass"	612996.2225	7092476.75	"54710"	784369.005415254	0	0	0
1757	17427.1457	"grass"	"grass"	"grass"	"grass"	613059.4592	7091573.234	"54713"	1340999.22166137	0	0	0
1758	238961.6811	"grass"	"grass"	"grass"	"grass"	612517.7399	7090786.548	"54717"	18066352.1019276	0	0	0
1759	14489.23705	"grass"	"grass"	"grass"	"grass"	612947.7625	7090801.175	"54718"	1173165.11701151	0	0	0
1760	13915.44465	"grass"	"grass"	"grass"	"grass"	612956.645	7090471.352	"54722"	1073667.21493794	0	0	0
1761	12455.9344	"grass"	"grass"	"grass"	"grass"	611903.1075	7090452.688	"54723"	1002108.697946	0	0	0
1762	2554.8964	"grass"	"grass"	"grass"	"grass"	610974.655	7092386.946	"54756"	206640.649083036	0	0	0
1763	4848.3287	"grass"	"grass"	"grass"	"grass"	612250.182	7091029.883	"54802"	431928.320704009	0	0	0
1764	4417.6589	"grass"	"grass"	"grass"	"grass"	612858.03	7092343.467	"54810"	358227.960135855	0	0	0
1765	5536.401199	"grass"	"grass"	"grass"	"grass"	612166.46	7091967.395	"54814"	502015.290137581	0	0	0
1766	1342.1284	"grass"	"grass"	"grass"	"grass"	610434.92	7089891.353	"54824"	110630.051690082	0	0	0
1767	1397.9928	"grass"	"grass"	"grass"	"grass"	611637.6635	7090022.206	"54838"	117432.520074662	0	0	0
1768	27114.5504	"grass"	"grass"	"grass"	"grass"	611413.195	7088954.378	"54839"	2195579.07932822	0	0	0
1769	65440.62955	"grass"	"grass"	"grass"	"grass"	612700.2725	7089769.279	"54840"	4898043.25376459	0	0	0
1770	20197.5955	"grass"	"grass"	"grass"	"grass"	612678.9175	7089894.652	"54841"	1733138.97267288	0	0	0
1771	4301.22115	"grass"	"grass"	"grass"	"grass"	611289.5981	7090328.781	"54843"	390045.191797634	0	0	0
1772	4396.07995	"grass"	"grass"	"grass"	"grass"	611484.085	7088729.897	"54846"	333367.360771989	0	0	0
1773	5226.032	"grass"	"grass"	"grass"	"grass"	611100.8991	7089314.277	"54847"	415599.472992262	0	0	0
1774	4440.36815	"grass"	"grass"	"grass"	"grass"	610808.98	7088922.717	"54848"	369373.57274807	0	0	0
1775	3305.5192	"grass"	"grass"	"grass"	"grass"	610869.21	7088164.099	"54850"	264836.116318385	0	0	0
1776	5111.77385	"grass"	"grass"	"grass"	"grass"	610952.923	7088491.998	"54851"	423297.441502639	0	0	0
1777	3181.13095	"grass"	"grass"	"grass"	"grass"	610812.325	7088469.558	"54852"	274170.7385864	0	0	0
1778	3944.1427	"grass"	"grass"	"grass"	"grass"	611273.685	7088204.257	"54853"	305681.051866581	0	0	0
1779	3396.2774	"grass"	"grass"	"grass"	"grass"	611535.7642	7090134.892	"54856"	303718.595598854	0	0	0
1780	1261.53715	"grass"	"grass"	"grass"	"grass"	612568.82	7090049.058	"54863"	115143.519332953	0	0	0
1781	8772.4625	"grass"	"grass"	"grass"	"grass"	612703.0301	7090013.528	"54865"	790627.263917475	0	0	0
1782	9908.50385	"grass"	"grass"	"grass"	"grass"	612670.85	7089452.378	"54866"	794011.599498392	0	0	0
1783	8093.8493	"grass"	"grass"	"grass"	"grass"	610262.0596	7088607.834	"54867"	691794.421567704	0	0	0
1784	8212.59785	"grass"	"grass"	"grass"	"grass"	610101.765	7088645.175	"54868"	746350.468718219	0	0	0
1785	7180.6593	"grass"	"grass"	"grass"	"grass"	611189.28	7089670.247	"54869"	615525.198795483	0	0	0
1786	1180.77775	"grass"	"grass"	"grass"	"grass"	611845.805	7089271.904	"54870"	101373.687010292	0	0	0
1787	13575.71445	"grass"	"grass"	"grass"	"grass"	611435.0575	7089454.486	"54872"	1007795.64142299	0	0	0
1788	28036.798	"grass"	"grass"	"grass"	"grass"	610623.21	7088711.911	"54896"	2244855.52014341	0	0	0
1789	2032.06085	"grass"	"grass"	"grass"	"grass"	610429.9102	7089037.692	"54897"	157426.064279647	0	0	0
1790	15155.054	"grass"	"grass"	"grass"	"grass"	611415.0975	7088656.767	"54904"	1281145.97573455	0	0	0
1791	25238.86475	"grass"	"grass"	"grass"	"grass"	611707.64	7088836.382	"54906"	1935369.72773099	0	0	0
1792	19432.9824	"grass"	"grass"	"grass"	"grass"	611592.5175	7088631.358	"54907"	1541524.77072301	0	0	0
1793	6828.7773	"grass"	"grass"	"grass"	"grass"	612012.7921	7088267.788	"54913"	531444.119001487	0	0	0
1794	15451.8826	"grass"	"grass"	"grass"	"grass"	611695.42	7088357.026	"54915"	1164888.28270153	0	0	0
1795	1966.35445	"grass"	"grass"	"grass"	"grass"	611188.9742	7088181.139	"54918"	179903.281846016	0	0	0
1796	4022.4505	"grass"	"grass"	"grass"	"grass"	610957.8825	7088374.118	"54919"	330709.201881913	0	0	0
1797	7155.4872	"grass"	"grass"	"grass"	"grass"	610970.3	7090118.8	"54942"	617932.812484046	0	0	0
1798	2577.68975	"grass"	"grass"	"grass"	"grass"	611653.4254	7089976.123	"54943"	207037.751929301	0	0	0
1799	11117.88345	"plough"	"plough"	"plough"	"plough"	612933.98	7088937.917	"54944"	0	0	0	0
1800	20639.68015	"grass"	"grass"	"grass"	"grass"	612578.7	7088609.4	"54947"	1600999.29815553	0	0	0
1801	19417.1832	"grass"	"grass"	"grass"	"grass"	610686.96	7088493.142	"54954"	1655701.29218599	0	0	0
1802	29937.9056	"grass"	"grass"	"grass"	"grass"	610598.9425	7088039.497	"54955"	2722959.22909528	0	0	0
1803	25064.5812	"grass"	"grass"	"grass"	"grass"	610406.885	7088576.549	"54956"	2222165.62415869	0	0	0
1804	71059.652	"grass"	"grass"	"grass"	"grass"	611933.07	7088613.682	"55000"	6027007.43606587	0	0	0
1805	131726.7863	"stubble"	"stubble"	"plough"	"plough"	612617.71	7088767.291	"55001"	6706977.45634902	0	0	0
1806	98904.92445	"stubble"	"stubble"	"grain"	"grain"	612563.135	7095664.912	"55005"	65432.7542387483	0	8023511.36485252	0
1807	21017.49065	"plough"	"plough"	"plough"	"grain"	612208.7303	7095376.069	"55006"	0	0	0	1683396.04404861
1808	16421.0936	"stubble"	"stubble"	"stubble"	"grain"	611376.835	7095293.449	"55007"	848429.342624236	0	0	908450.72950834
1809	40298.85965	"grass"	"grass"	"grass"	"grass"	612419.2375	7095262.314	"55008"	3645670.75428961	0	0	0
1810	1059.78885	"stubble"	"stubble"	"grass"	"grass"	612715.4275	7095774.25	"55013"	44383.7080517841	0	92571.8574025555	0
1811	9613.1942	"grass"	"grass"	"grass"	"grass"	615753.23	7096141.509	"55048"	807029.404475836	0	0	0
1812	7119.34045	"grass"	"grass"	"grass"	"grass"	615575.43	7096176.808	"55049"	637864.925470659	0	0	0
1813	4819.44945	"grass"	"grass"	"grass"	"grass"	614424.675	7095718.168	"55050"	423450.897714876	0	0	0
1814	776.887	"grass"	"grass"	"grass"	"grass"	615462.7651	7096202.343	"55051"	63328.0499164227	0	0	0
1815	1370.60215	"grass"	"grass"	"grass"	"grass"	615884.64	7095749.179	"55052"	118721.650917008	0	0	0
1816	11489.18855	"grass"	"grass"	"grass"	"grass"	614500.94	7095202.499	"55054"	865045.356738977	0	0	0
1817	14704.3575	"grass"	"grass"	"grass"	"grass"	615109.922	7095447.445	"55063"	1301245.40143274	0	0	0
1818	14094.38705	"grass"	"grass"	"grass"	"grass"	614395.3922	7095219.675	"55068"	1083074.77592582	0	0	0
1819	12193.7582	"grass"	"grass"	"grass"	"grass"	614469.3217	7095259.677	"55069"	1042792.58239618	0	0	0
1820	112494.695	"grass"	"grass"	"grass"	"grass"	615471.78	7095914.229	"55084"	10050872.2507895	0	0	0
1821	105133.3929	"plough"	"plough"	"grain"	"grain"	614655.5725	7095194.576	"55099"	0	0	5019895.87093259	0
1822	24987.6924	"grass"	"grass"	"grass"	"grass"	615608.835	7095953.111	"55113"	2148403.93051796	0	0	0
1823	10119.0613	"grass"	"grass"	"grass"	"grass"	612829.275	7094874.302	"55123"	860663.270881162	0	0	0
1824	1423.31335	"grass"	"grass"	"grass"	"grass"	612375.1907	7094083.54	"55126"	130884.116920754	0	0	0
1825	42014.5273	"plough"	"plough"	"plough"	"grain"	611874.405	7094554.096	"55127"	0	0	0	1435703.23257213
1826	34515.13325	"plough"	"plough"	"grain"	"grain"	611858.2481	7094287.713	"55128"	0	0	2483813.46008104	0
1827	114256.5154	"plough"	"grain"	"grain"	"grain"	611244.6975	7093854.096	"55130"	0	6273158.8884727	0	0
1828	12083.30235	"grass"	"grass"	"grass"	"grass"	612401.9975	7094555.619	"55131"	926408.864967903	0	0	0
1829	16756.86955	"grass"	"grass"	"grass"	"grass"	612055.1275	7093170.127	"55143"	1467036.19982001	0	0	0
1830	2847.12535	"grass"	"grass"	"grass"	"grass"	611259.8811	7092837.968	"55197"	227179.317414055	0	0	0
1831	2236.79665	"plough"	"plough"	"plough"	"grain"	611373.5422	7095008.986	"55203"	0	0	0	71595.8282071713
1832	16435.7101	"grass"	"grass"	"grass"	"grass"	611994.9229	7094980.671	"55218"	1424068.59259066	0	0	0
1833	7400.67755	"grass"	"grass"	"plough"	"grain"	611813.2	7093109.711	"55220"	570932.337236931	0	0	571970.309932586
1834	10175.35945	"stubble"	"stubble"	"stubble"	"plough"	612977.5975	7095114.538	"55226"	59146.7400420983	0	0	0
1835	12172.25235	"grass"	"grass"	"grass"	"grass"	613696.9375	7094890.244	"55227"	958884.624869874	0	0	0
1836	10959.46655	"grass"	"plough"	"plough"	"grain"	613324.4521	7094783.454	"55228"	912317.458644754	0	0	746101.777183097
1837	73552.9451	"grass"	"grass"	"grass"	"grass"	614019.61	7093924.337	"55230"	5813052.91421196	0	0	0
1838	9402.9922	"grass"	"grass"	"grass"	"grass"	614586.8496	7094865.139	"55231"	763714.225877688	0	0	0
1839	18048.68135	"grass"	"grass"	"grass"	"grass"	614394.9135	7094686.987	"55232"	1456799.04475621	0	0	0
1840	7966.07285	"grass"	"plough"	"grass"	"grass"	615636.9375	7095119.052	"55233"	707337.974831641	0	607233.319022742	0
1841	19678.59075	"stubble"	"stubble"	"stubble"	"grass"	616139.8725	7095341.408	"55234"	1131145.91198693	0	0	1766752.84859609
1842	1560.54275	"grass"	"grass"	"grass"	"grass"	613844.3375	7094908.508	"55237"	125477.394519324	0	0	0
1843	3233.6219	"grass"	"grass"	"grass"	"grass"	614330.0825	7094670.674	"55265"	243239.121531486	0	0	0
1844	24520.1171	"grass"	"grass"	"grass"	"grass"	614540.455	7094533.271	"55270"	2156871.10414603	0	0	0
1845	195864.0625	"grass"	"grass"	"grass"	"grass"	614439.1275	7094368.466	"55271"	14426596.0571805	0	0	0
1846	7060.15765	"grass"	"grass"	"grass"	"grass"	614533.7709	7094900.036	"55272"	558906.857801007	0	0	0
1847	4166.1944	"grass"	"grass"	"grass"	"grass"	614515.6084	7094794.174	"55279"	331719.093172209	0	0	0
1848	4059.55	"stubble"	"plough"	"grain"	"grain"	615470.1651	7094113.164	"55296"	171195.222270072	0	249034.56568851	0
1849	4142.06545	"stubble"	"plough"	"grain"	"grain"	615507.6525	7093976.057	"55308"	209950.895586117	0	204484.582584355	0
1850	7031.92005	"grass"	"grass"	"grass"	"grass"	615253.375	7093219.314	"55310"	540984.932861882	0	0	0
1851	144614.0661	"stubble"	"stubble"	"grain"	"grain"	614951.655	7093084.403	"55311"	5935250.74297202	0	7093033.60296168	0
1852	7859.48845	"grass"	"grass"	"grass"	"grass"	614479.085	7093599.994	"55313"	672376.81329602	0	0	0
1853	32199.69665	"grass"	"grass"	"grass"	"grass"	613767.8175	7092904.427	"55315"	2699725.40920465	0	0	0
1854	20642.08475	"grass"	"grass"	"plough"	"grain"	613888.76	7093182.129	"55316"	1861256.38910244	0	0	1285710.23701256
1855	37279.2917	"grass"	"grass"	"grass"	"grass"	613760.16	7093782.416	"55319"	2817243.68418416	0	0	0
1856	12302.94915	"grass"	"grass"	"grass"	"grass"	615315.8274	7093891.31	"55321"	969009.5726597	0	0	0
1857	2139.8691	"plough"	"plough"	"plough"	"grain"	614928.02	7093832.742	"55328"	0	0	0	183102.866132455
1858	3925.1895	"grass"	"grass"	"grass"	"grass"	614848.155	7093695.483	"55330"	320578.710650708	0	0	0
1859	1741.002	"grass"	"grass"	"grass"	"grass"	616052.7875	7093504.573	"55346"	150550.414038605	0	0	0
1860	157768.4798	"plough"	"plough"	"grain"	"grain"	616201.2757	7094140.171	"55350"	0	0	13973332.8726466	0
1861	5963.11165	"grass"	"grass"	"grass"	"grass"	615775.07	7093463.153	"55353"	518183.957969547	0	0	0
1862	3071.0296	"grass"	"grass"	"grass"	"grass"	615062.0072	7092923.882	"55363"	275970.181673076	0	0	0
1863	11840.35895	"grass"	"grass"	"grass"	"grass"	614462.41	7094124.831	"55373"	982446.022990955	0	0	0
1864	4684.311	"grass"	"grass"	"grass"	"plough"	614618.7482	7094112.694	"55374"	353602.66265359	0	0	0
1865	1058.5554	"plough"	"plough"	"plough"	"plough"	614437.4625	7094071.911	"55378"	0	0	0	0
1866	8485.81905	"grass"	"grass"	"grass"	"grass"	614476.04	7093540.953	"55381"	650571.938022499	0	0	0
1867	1007.724	"grass"	"grass"	"grass"	"grass"	613636.3621	7093498.543	"55382"	90645.9437023074	0	0	0
1868	1817.3707	"grass"	"grass"	"grass"	"grass"	613862.2996	7093322.031	"55383"	150974.117386304	0	0	0
1869	1515.13005	"grass"	"grass"	"grass"	"grass"	613847.36	7093577.141	"55385"	134418.206466208	0	0	0
1870	2326.1379	"grass"	"grass"	"grass"	"grass"	614012.1626	7094056.74	"55388"	182572.252425995	0	0	0
1871	2728.74515	"grass"	"grass"	"grass"	"grass"	613867.295	7092862.905	"55397"	221496.82239494	0	0	0
1872	3441.7492	"grass"	"grass"	"grass"	"grass"	614730.105	7094883.844	"55423"	262288.97018421	0	0	0
1873	5477.2129	"grass"	"grass"	"grass"	"grass"	614846.765	7093495.741	"55426"	443798.147559552	0	0	0
1874	3526.64025	"grass"	"grass"	"grass"	"grass"	614330.3526	7094889.189	"55440"	319595.354092463	0	0	0
1875	4487.4558	"grass"	"grass"	"grass"	"grass"	615428.8575	7093534.489	"55469"	409072.893121706	0	0	0
1876	38842.8312	"grass"	"grass"	"grass"	"grass"	615750.6325	7093673.396	"55484"	2910468.01428397	0	0	0
1877	311282.2001	"plough"	"plough"	"plough"	"plough"	615398.96	7093658.189	"55486"	0	0	0	0
1878	18701.4483	"grass"	"plough"	"grain"	"grain"	613156.1546	7087554.592	"55629"	1432601.84494044	0	1379846.12370137	0
1879	19116.10805	"plough"	"plough"	"grain"	"grain"	613436.4667	7086296.934	"55630"	0	0	1514052.62316306	0
1880	219686.7281	"stubble"	"stubble"	"plough"	"grain"	614123.455	7087710.468	"55642"	6602828.9051831	0	0	13208171.724725
1881	150873.0933	"stubble"	"plough"	"grain"	"grain"	613464.17	7088327.215	"55643"	669405.141879071	0	6023086.82202331	0
1882	16363.1642	"grass"	"grass"	"grass"	"grass"	613397.8275	7088063.687	"55644"	1209341.5799839	0	0	0
1883	18327.524	"plough"	"plough"	"grain"	"grain"	613268.3475	7086506.598	"55645"	0	0	675853.936577365	0
1884	32727.4968	"stubble"	"plough"	"grain"	"grain"	613448.0204	7087263.896	"55646"	958179.217172734	0	1933572.80192097	0
1885	1865.85015	"grass"	"grass"	"grass"	"grass"	613513.7014	7088027.125	"55653"	169497.675865708	0	0	0
1886	34692.6205	"grass"	"grass"	"grass"	"grass"	613430.3837	7092577.533	"55674"	2760025.42087117	0	0	0
1887	42838.90775	"grass"	"plough"	"grain"	"grain"	613410.34	7091917.306	"55676"	3299575.46842644	0	1901268.42361143	0
1888	11318.1634	"grass"	"grass"	"grass"	"grass"	613412.08	7091757.995	"55677"	869972.492980012	0	0	0
1889	1514.2445	"grass"	"grass"	"grass"	"grass"	614300.3268	7091404.454	"55680"	117039.970606521	0	0	0
1890	8238.95005	"grass"	"grass"	"grass"	"grass"	613703.115	7092658.325	"55681"	659532.347297049	0	0	0
1891	10706.8598	"grass"	"grass"	"grass"	"plough"	613347.8575	7091527.652	"55682"	855139.236391144	0	0	0
1892	7808.54105	"stubble"	"stubble"	"grass"	"grass"	614150.59	7092357.454	"55698"	334493.35392747	0	634420.936071924	0
1893	6641.1653	"grass"	"grass"	"grass"	"grass"	614549.9275	7091387.38	"55708"	556766.958726684	0	0	0
1894	21951.91605	"grass"	"grass"	"grass"	"grass"	613569.625	7091005.514	"55724"	1850086.60424598	0	0	0
1895	104006.5982	"grass"	"grass"	"grass"	"grass"	613274.48	7090721.231	"55725"	9330626.69320472	0	0	0
1896	10958.4765	"grass"	"grass"	"grass"	"grass"	613159.2964	7090465.463	"55728"	898878.205077305	0	0	0
1897	2641.82355	"grass"	"grass"	"grass"	"grass"	613624.6031	7090807.869	"55730"	242959.875533442	0	0	0
1898	6088.21715	"grass"	"grass"	"grass"	"grass"	614248.9425	7090520.737	"55733"	547968.552581254	0	0	0
1899	4042.2693	"grass"	"grass"	"grass"	"grass"	613945.39	7092460.542	"55755"	319737.743548649	0	0	0
1900	54594.7577	"plough"	"plough"	"plough"	"grain"	613937.63	7090753.168	"55757"	0	0	0	3706146.04708785
1901	15443.7101	"stubble"	"stubble"	"plough"	"grain"	613801.135	7090713.462	"55758"	74838.6491429258	0	0	577863.492848283
1902	2592.57545	"grass"	"grass"	"grass"	"grass"	614177.565	7091635.523	"55760"	196852.484586433	0	0	0
1903	3613.2572	"grass"	"grass"	"grass"	"grass"	613831.645	7092794.768	"55798"	305872.648734282	0	0	0
1904	34976.4965	"grass"	"grass"	"grass"	"grass"	614747.6925	7092424.556	"55801"	3185350.2408101	0	0	0
1905	12964.6372	"grass"	"grass"	"grass"	"grass"	613145.07	7092454.368	"55803"	1094079.1340444	0	0	0
1906	7742.92515	"grass"	"grass"	"grass"	"grass"	614704.485	7091148.031	"55804"	648001.565760963	0	0	0
1907	24568.55205	"plough"	"plough"	"plough"	"grain"	613305.505	7087969.456	"55806"	0	0	0	1544817.03206706
1908	24442.64385	"stubble"	"stubble"	"grass"	"grass"	613414.4725	7088878.258	"55807"	1024604.48595096	0	1828822.9672681	0
1909	69501.4571	"stubble"	"plough"	"plough"	"plough"	613556.2225	7088791.53	"55808"	220223.087358703	0	0	0
1910	278651.1003	"plough"	"plough"	"grain"	"grain"	613658.93	7090082.936	"55809"	0	0	19351163.8785661	0
1911	1941.39415	"grass"	"grass"	"grass"	"grass"	613524.83	7090139.208	"55810"	144653.890358968	0	0	0
1912	4749.3036	"grass"	"grass"	"grass"	"grass"	613669.2126	7089931.718	"55811"	436506.791172944	0	0	0
1913	2838.36225	"grass"	"grass"	"grass"	"grass"	613303.085	7088771.674	"55812"	238953.617401524	0	0	0
1914	15576.4271	"grass"	"grass"	"grass"	"grass"	613731.715	7090267.008	"55813"	1236027.89532181	0	0	0
1915	1158.86015	"grass"	"grass"	"grass"	"grass"	613581.2525	7090178.792	"55814"	87501.0698250865	0	0	0
1916	1677.0242	"grass"	"grass"	"grass"	"grass"	614206.8311	7090483.76	"55815"	124209.968198543	0	0	0
1917	16687.8363	"grass"	"grass"	"grass"	"grass"	613166.3725	7088613.123	"55841"	1355185.54361708	0	0	0
1918	19631.2908	"grass"	"grass"	"grass"	"grass"	613529.97	7089179.268	"55844"	1750023.57514873	0	0	0
1919	18395.4144	"grass"	"grass"	"grass"	"grass"	613923.3426	7088904.886	"55848"	1380947.36940595	0	0	0
1920	18703.10715	"stubble"	"plough"	"grain"	"grain"	616588.8062	7081531.388	"55849"	359612.300192364	0	1308252.14713546	0
1921	3549.06435	"plough"	"plough"	"grass"	"grass"	616574.2825	7080880.799	"55850"	0	0	297425.971951188	0
1922	28807.715	"stubble"	"grain"	"grain"	"grain"	616864.395	7081126.218	"55851"	1283574.81121344	925110.436182842	0	0
1923	14591.70805	"plough"	"grain"	"grain"	"grain"	617201.5725	7081403.757	"55852"	0	827103.753041256	0	0
1924	22895.82395	"stubble"	"plough"	"grain"	"grain"	618051.1525	7082549.024	"55854"	805877.721374885	0	1536610.17356968	0
